date,kaupverd,fasteignamat,byggar,einflm,lod_flm,fullbuid,postnr_101.0,postnr_102.0,postnr_103.0,postnr_104.0,postnr_105.0,postnr_107.0,postnr_108.0,postnr_109.0,postnr_110.0,postnr_111.0,postnr_112.0,postnr_113.0,postnr_116.0,postnr_161.0,postnr_162.0,postnr_200.0,postnr_201.0,postnr_203.0,postnr_206.0,postnr_220.0,postnr_221.0,postnr_270.0,postnr_271.0,sveitarfelag_Hafnarfjarðarkaupstaður,sveitarfelag_Kópavogsbær,sveitarfelag_Mosfellsbær,sveitarfelag_Reykjavíkurborg,verd_m2,fjöldi_kaupsamninga,auglyst_serbyli,solutimi,Verðtryggð lán,erlend_lan,Óverðtryggð lán,overdtryggt,verdtryggt,visitala_rvk_%,verdbolga_%
2008-01-01,45957.142857142855,34134.8,1975.4,186.95714285714286,1023.797142857143,1.0,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.05714285714285714,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.0,0.0,0.0,0.08571428571428572,0.05714285714285714,0.0,0.0,0.17142857142857143,0.05714285714285714,0.14285714285714285,0.0,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.4857142857142857,251.24641196211445,414.19,0.44,4.46,87.05,17.1,3.01,16.5,6.3,1.5,-0.1591089896579189
2008-02-01,51807.692307692305,39482.307692307695,1982.0,185.3576923076923,1107.2,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.23076923076923078,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.15384615384615385,0.0,0.0,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.0,0.11538461538461539,0.19230769230769232,0.07692307692307693,0.6153846153846154,283.200132724952,391.68,0.5,5.32,88.61,18.03,2.8,16.5,6.3,-0.9,1.553784860557772
2008-03-01,42625.0,36505.166666666664,1973.4666666666667,186.45,745.7466666666667,1.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.1,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.26666666666666666,0.1,0.16666666666666666,0.0,0.36666666666666664,0.16666666666666666,0.16666666666666666,0.3,234.69490286079096,278.37,0.54,7.88,88.81,21.24,2.63,16.5,6.3,-0.4,1.4907806983130545
2008-04-01,48298.333333333336,37802.9,1978.7333333333333,191.06666666666666,1752.0566666666668,1.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.1,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.7333333333333333,258.96877995071213,295.43,0.58,7.79,83.17,21.85,2.16,16.5,6.3,-1.7,4.2133745651333765
2008-05-01,47268.0,35298.6,1975.68,180.888,2598.368,1.0,0.04,0.04,0.0,0.04,0.0,0.0,0.12,0.04,0.16,0.0,0.08,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.0,0.2,0.08,0.04,0.0,0.28,0.16,0.04,0.52,263.5122003314708,218.64,0.62,11.39,83.78444444444445,21.574444444444445,2.155555555555556,18.5,6.3,0.5,1.4836795252225476
2008-06-01,41076.92307692308,33041.53846153846,1970.076923076923,155.42307692307693,2086.0461538461536,1.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.6923076923076923,271.89451890167595,183.04,0.65,14.27,84.39888888888889,21.29888888888889,2.151111111111111,18.5,6.3,-0.1,0.8406432748537807
2008-07-01,54200.0,38574.666666666664,1969.4,200.89333333333335,2146.766666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.4666666666666667,268.05268771289167,333.49,0.67,7.94,85.01333333333334,21.023333333333333,2.146666666666667,18.5,6.3,0.8,0.8698803914461983
2008-08-01,47575.0,33945.0,1968.8,156.82999999999998,2343.33,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.6,297.1052012265564,281.12,0.71,9.76,85.62777777777778,20.747777777777777,2.1422222222222222,18.5,6.05,-0.3,0.8983111749910178
2008-09-01,47396.666666666664,37736.0,1973.1333333333334,196.27333333333334,3079.8333333333335,1.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.13333333333333333,0.13333333333333333,0.2,0.5333333333333333,248.32736815735558,274.59,0.75,10.25,86.24222222222222,20.472222222222225,2.137777777777778,18.5,6.05,-0.2,1.2464387464387494
2008-10-01,38922.2,31095.666666666668,1961.5333333333333,145.34,940.8333333333334,1.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.06666666666666667,0.2,0.4,268.1196857262495,239.5,0.79,11.97,86.85666666666667,20.19666666666667,2.1333333333333333,18.5,6.05,-0.2,3.0249736194160937
2008-11-01,40554.545454545456,33854.545454545456,1970.0,162.1727272727273,864.0636363636364,1.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.45454545454545453,251.19253801265438,136.42,0.82,21.98,87.47111111111111,19.921111111111113,2.128888888888889,15.0,5.9,-0.3,1.843632639125992
2008-12-01,40766.5,34482.5,1975.0,181.4,1567.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.5,0.25,228.24954922653995,143.96,0.84,21.12,88.08555555555556,19.645555555555557,2.1244444444444444,21.0,5.9,-1.3,1.7096882333221377
2009-01-01,44066.666666666664,36298.666666666664,1958.0,177.16666666666666,5798.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,251.98973261611658,148.35,0.84,20.82,88.7,19.37,2.12,21.0,5.9,-1.6,0.428477257745552
2009-02-01,36133.333333333336,33820.0,1956.0,184.5,2288.6666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,189.59107510845863,105.87,0.69,24.04,91.03,18.93,2.18,20.0,5.9,-0.6,1.247128322940605
2009-03-01,47183.333333333336,37816.666666666664,1948.8333333333333,190.16666666666666,638.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,240.58774991522603,137.71,0.88,23.76,90.98,17.45,2.75,19.0,5.9,-3.8,0.1620745542949775
2009-04-01,52750.0,48645.0,1999.25,249.95000000000002,739.225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.25,0.5,0.0,210.5937603292502,140.03,0.94,24.94,92.76,16.59,3.02,19.0,5.9,-2.6,0.8414239482200658
2009-05-01,38500.0,40340.0,1986.5,205.64999999999998,609.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,182.2202657136258,159.48,1.0,23.03,92.54666666666667,16.42222222222222,3.16,18.0,5.9,-0.7,1.4441591784338792
2009-06-01,39625.0,38612.5,1974.5,207.85,817.075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.75,194.31979874889416,137.14,1.02,27.46,92.33333333333334,16.254444444444445,3.3,10.5,5.9,-0.4,1.8981335020563208
2009-07-01,40952.0,38599.28571428572,1987.142857142857,172.70000000000002,1028.9714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,235.24229201258842,171.56,1.02,21.76,92.12,16.086666666666666,3.44,10.5,5.8,0.3,0.5588326606643657
2009-08-01,24960.0,25336.0,1944.6,115.44000000000001,1483.1200000000001,1.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.89219687549473,140.83,1.05,27.57,91.90666666666667,15.918888888888889,3.58,10.5,5.8,0.8,0.6792219820932477
2009-09-01,41750.0,36003.125,1983.0,171.85,862.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.125,0.25,0.125,0.5,239.98512962434745,171.77,1.14,24.61,91.69333333333334,15.751111111111111,3.72,10.5,4.9,-0.1,0.8586323213737979
2009-10-01,41566.666666666664,36940.555555555555,1979.0,179.10000000000002,1123.6999999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,235.7375907155366,166.7,1.14,25.53,91.48,15.583333333333334,3.8600000000000003,10.5,4.9,-0.1,1.094557616296754
2009-11-01,28236.6,28510.0,1957.2,142.22,1699.4599999999998,1.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,210.7690335720612,188.57,1.13,22.58,91.26666666666667,15.415555555555557,4.0,10.5,4.9,-1.5,0.9624060150375868
2009-12-01,47410.375,43068.75,1978.875,212.175,914.3375,1.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.375,0.0,0.125,0.0,0.375,0.25,0.125,0.25,223.8340950759813,202.24,1.14,21.43,91.05333333333334,15.247777777777777,4.140000000000001,9.0,5.3,-2.2,0.6255585344057346
2010-01-01,35896.666666666664,37351.666666666664,1980.3333333333333,182.76666666666665,1735.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,206.84028928305017,179.91,1.15,24.23,90.84,15.08,4.28,8.5,4.8,0.4,0.0296033155713359
2010-02-01,34750.0,34050.0,1968.0,144.6,891.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240.31811894882435,201.28,1.14,21.73,90.41,14.27,4.77,8.5,4.8,-0.4,1.331754957087905
2010-03-01,45368.642857142855,42382.142857142855,1977.142857142857,188.6357142857143,1228.0785714285714,1.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.42857142857142855,244.47124331910794,224.15,1.14,19.84,88.94,13.04,5.3,8.5,4.8,0.5,1.0514018691588856
2010-04-01,43807.142857142855,42959.52380952381,1976.7619047619048,201.87619047619046,1187.2142857142858,1.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.6666666666666666,220.5648976763661,193.47,1.12,22.78,88.12,13.27,5.24,8.5,4.8,-0.2,0.2601156069364174
2010-05-01,49362.5,43056.25,1974.625,194.8625,2887.1625,1.0,0.125,0.125,0.0,0.0,0.0,0.125,0.25,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875,251.4091034434514,194.99,1.11,22.12,88.07666666666667,12.944444444444445,5.337777777777778,8.5,4.8,1.9,0.2882675122513722
2010-06-01,45590.357142857145,40441.42857142857,1977.7142857142858,199.95000000000002,3320.2428571428572,1.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.6428571428571429,229.61660607867734,215.41,1.11,20.12,88.03333333333333,12.618888888888888,5.435555555555556,8.25,4.8,-0.7,-0.4599022707674538
2010-07-01,33048.529411764706,33873.529411764706,1979.5882352941176,151.4470588235294,779.1058823529411,1.0,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,0.17647058823529413,0.0,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.47058823529411764,226.46585491978774,219.53,1.09,19.42,87.99000000000001,12.293333333333333,5.533333333333333,8.25,4.8,-1.3,-0.7796708056598267
2010-08-01,44507.692307692305,43332.692307692305,1981.6538461538462,205.35000000000002,2445.8230769230768,1.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.19230769230769232,0.038461538461538464,0.0,0.0,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.0,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.38461538461538464,216.05663189201024,226.64,1.04,18.29,87.94666666666667,11.967777777777778,5.631111111111111,7.75,4.8,0.0,0.3783469150174579
2010-09-01,44028.57142857143,41560.71428571428,1984.7142857142858,202.62857142857143,916.5785714285714,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.5,220.98652126919507,267.32,1.01,14.95,87.90333333333334,11.642222222222221,5.728888888888889,7.75,4.8,0.4,0.0
2010-10-01,41953.333333333336,39279.166666666664,1975.4166666666667,179.08333333333334,1159.6375,1.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.125,0.041666666666666664,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.16666666666666666,0.0,0.041666666666666664,0.20833333333333334,0.16666666666666666,0.5833333333333334,237.08251929049447,251.41,0.98,15.54,87.86,11.316666666666666,5.826666666666667,6.75,4.8,0.9,0.8118295158016764
2010-11-01,41800.0,39973.80952380953,1970.3333333333333,182.71428571428572,1943.4666666666667,1.0,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.6190476190476191,234.58326715810648,251.55,0.99,15.4,87.81666666666668,10.99111111111111,5.924444444444445,6.3,4.8,-0.1,0.0862812769629073
2010-12-01,44500.0,41727.27272727273,1977.0454545454545,220.31363636363633,2196.872727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,0.18181818181818182,0.2727272727272727,0.045454545454545456,0.5,205.0750701143262,307.85,1.0,12.45,87.77333333333334,10.665555555555555,6.022222222222222,5.75,4.7,-1.2,0.4310344827586299
2011-01-01,43107.142857142855,38057.142857142855,1976.1904761904761,186.95714285714286,2425.4904761904763,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.14285714285714285,0.23809523809523808,0.0,0.6190476190476191,231.7116599913603,313.34,1.0,12.01,87.73,10.34,6.12,5.55,4.7,0.8,-0.9728183118741018
2011-02-01,45193.05263157895,38076.31578947369,1971.3157894736842,207.50526315789475,2088.821052631579,1.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.5789473684210527,213.4891762702263,306.74,1.0,12.07,88.39,6.58,7.66,5.5,4.7,1.0,1.1557353366079104
2011-03-01,39231.818181818184,33232.954545454544,1965.590909090909,182.29999999999998,925.1272727272727,1.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.0,0.13636363636363635,0.3181818181818182,0.13636363636363635,0.4090909090909091,216.63821679145283,380.43,0.98,9.32,87.4,4.74,9.06,5.25,4.7,0.4,1.0854041702370587
2011-04-01,41621.91428571429,35778.57142857143,1980.3428571428572,197.7057142857143,1802.2142857142858,1.0,0.02857142857142857,0.0,0.0,0.08571428571428572,0.02857142857142857,0.0,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.0,0.2,0.02857142857142857,0.0,0.0,0.0,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.0,0.14285714285714285,0.2,0.08571428571428572,0.5714285714285714,216.99821629364098,388.74,0.98,8.94,85.08,3.83,11.7,5.25,4.7,0.7,0.6499011020062229
2011-05-01,42537.93103448276,36753.44827586207,1976.9310344827586,206.71034482758623,1475.4103448275862,1.0,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.20689655172413793,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,0.13793103448275862,0.0,0.034482758620689655,0.27586206896551724,0.13793103448275862,0.5517241379310345,210.25018857780526,374.02,0.97,9.05,84.9511111111111,3.7744444444444447,11.755555555555555,5.25,4.7,2.7,0.7299270072992803
2011-06-01,44118.333333333336,35731.818181818184,1985.2121212121212,194.63333333333333,970.5878787878788,1.0,0.030303030303030304,0.0,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.15151515151515152,0.12121212121212122,0.09090909090909091,0.0,0.030303030303030304,0.0,0.12121212121212122,0.0,0.030303030303030304,0.36363636363636365,0.12121212121212122,0.48484848484848486,230.83332120466352,375.77,0.96,8.83,84.82222222222222,3.718888888888889,11.81111111111111,5.25,4.3,0.5,0.5295429208472591
2011-07-01,41553.42307692308,35951.53846153846,1983.5384615384614,190.8653846153846,1131.3923076923077,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.11538461538461539,0.0,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.0,0.15384615384615385,0.2692307692307692,0.11538461538461539,0.46153846153846156,223.14273378194744,381.8,0.96,8.44,84.69333333333333,3.6633333333333336,11.866666666666665,5.25,4.3,-0.1,-0.2217909620182978
2011-08-01,42554.166666666664,34578.055555555555,1976.7777777777778,187.47500000000002,1152.4166666666667,1.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,0.027777777777777776,0.0,0.08333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.19444444444444445,0.2222222222222222,0.16666666666666666,0.4166666666666667,235.1629931353849,410.05,0.95,7.6,84.56444444444445,3.6077777777777778,11.92222222222222,5.25,4.3,0.3,0.3612114476243322
2011-09-01,41871.30434782609,33367.608695652176,1983.3260869565217,182.3978260869565,1594.1021739130433,1.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.2391304347826087,0.0,0.0,0.0,0.021739130434782608,0.08695652173913043,0.13043478260869565,0.0,0.0,0.043478260869565216,0.10869565217391304,0.13043478260869565,0.0,0.15217391304347827,0.21739130434782608,0.13043478260869565,0.5,233.56865064918213,361.16,0.95,8.36,84.43555555555555,3.5522222222222224,11.977777777777778,5.25,4.3,1.3,0.7475083056478482
2011-10-01,47511.42857142857,36798.57142857143,1973.8857142857144,202.60571428571427,950.7914285714285,1.0,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,0.02857142857142857,0.0,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.17142857142857143,0.14285714285714285,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.14285714285714285,0.0,0.08571428571428572,0.34285714285714286,0.14285714285714285,0.42857142857142855,236.7796890868241,339.97,0.95,8.66,84.30666666666667,3.4966666666666666,12.033333333333333,5.25,4.3,1.0,0.3022808463863713
2011-11-01,44719.73684210526,35875.0,1971.6052631578948,192.31842105263158,2250.1236842105263,1.0,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.0,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.0,0.10526315789473684,0.2631578947368421,0.02631578947368421,0.6052631578947368,241.5514930425012,383.0,0.96,7.7,84.17777777777778,3.4411111111111112,12.088888888888889,5.4,3.9,0.0,-0.1643835616438438
2011-12-01,45777.380952380954,36982.142857142855,1972.595238095238,194.92142857142858,2567.6714285714284,1.0,0.07142857142857142,0.0,0.0,0.19047619047619047,0.047619047619047616,0.023809523809523808,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.023809523809523808,0.11904761904761904,0.14285714285714285,0.09523809523809523,0.6428571428571429,236.3414861487617,394.25,0.96,7.48,84.0488888888889,3.3855555555555554,12.144444444444444,5.25,3.9,0.9,0.3567508232711347
2012-01-01,43642.59259259259,36775.92592592593,1976.5185185185185,190.40370370370368,1164.7333333333333,1.0,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.0,0.0,0.14814814814814814,0.07407407407407407,0.0,0.0,0.2222222222222222,0.18518518518518517,0.0,0.5925925925925926,234.2565238043495,433.24,0.92,6.72,83.92,3.33,12.2,5.4,3.9,0.2,0.0546896363139204
2012-02-01,47557.5,41320.0,1979.4,203.81666666666666,1283.9566666666665,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.1,0.13333333333333333,0.13333333333333333,0.0,0.23333333333333334,0.2,0.13333333333333333,0.43333333333333335,231.67291453141542,401.09,0.9,7.21,83.91,3.43,11.85,5.4,3.9,-0.2,1.4211533205794158
2012-03-01,43699.13513513513,38536.21621621621,1983.4054054054054,196.63243243243244,1375.0837837837837,1.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.16216216216216217,0.0,0.02702702702702703,0.0,0.0,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.0,0.02702702702702703,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.16216216216216217,0.1891891891891892,0.08108108108108109,0.5675675675675675,226.6064785520499,368.65,0.91,7.85,82.2,3.08,12.45,5.4,3.75,1.2,1.2934518997574695
