utgdag,kaupverd,fasteignamat,einflm,lod_flm,fmverd,yfirverd,count
2018-04-01,68556.82692307692,55237.11538461538,192.50865384615386,1125.5596153846154,370.98194907639476,0.6646425996577932,104
2018-05-01,73768.87755102041,58596.5306122449,194.7479591836735,1118.6173469387757,390.2322293843999,0.39471985925038666,98
2018-06-01,79332.55813953489,63388.023255813954,214.46976744186048,1346.506976744186,378.11869440425954,0.40893859887178063,86
2018-07-01,79502.80373831776,64832.33644859813,214.2897196261682,1571.6616822429905,379.77696997321794,0.3357669779808353,107
2018-08-01,78302.71739130435,63408.15217391304,205.87391304347824,1128.1663043478263,392.215205070563,0.30626158311626256,92
2018-09-01,74276.74418604652,57564.41860465116,203.59534883720934,1269.1732558139536,379.2854188804398,0.626636615913404,86
2018-10-01,80558.22784810126,61382.27848101266,207.73797468354425,1249.6518987341772,398.7821685965523,0.6116625549721076,79
2018-11-01,73925.0,58150.833333333336,194.3854166666667,1046.8374999999999,392.6340188403385,0.36416343028254916,96
2018-12-01,77972.23809523809,61984.666666666664,203.1819047619048,1507.8019047619052,397.3760928766197,0.38266846242328784,105
2019-01-01,78600.06,69129.2,207.72200000000004,1542.0559999999998,387.5626784077508,0.35440984224785105,100
2019-02-01,73980.83928571429,64364.28571428572,198.60357142857134,1031.5125,389.85948990239814,0.2540801196557859,56
2019-03-01,74402.08333333333,66143.95833333333,198.03854166666667,1292.6531249999998,386.2832248271978,0.3177119585659441,96
2019-04-01,77991.37931034483,67798.87931034483,194.7086206896552,1295.4129310344829,410.81911780055094,0.24912754822145075,116
2019-05-01,77855.85869565218,67858.47826086957,208.2097826086956,1935.5282608695652,384.16621802026344,0.40069155113367216,92
2019-06-01,79173.91304347826,68863.62318840579,204.47391304347832,1379.378260869565,396.2276584687874,0.37680879495076325,69
2019-07-01,77398.08219178082,67377.87671232877,201.59315068493152,1345.639726027397,401.8362153590735,0.26619314733908334,73
2019-08-01,79187.02150537634,68149.35483870968,197.605376344086,1446.263440860215,413.7062278602029,0.333812069944979,93
2019-09-01,77972.22222222222,67231.31313131313,198.65252525252527,1260.1959595959597,408.5677552690744,0.18511453624446728,99
2019-10-01,77552.8735632184,66929.31034482758,199.5747126436782,969.7091954022989,397.3811610881455,0.30024685534425716,87
2019-11-01,79058.62068965517,70086.7816091954,197.3620689655172,1748.4011494252877,415.91388362509605,0.1958351401143839,87
2019-12-01,75912.60416666667,67069.47916666667,199.81458333333333,1485.4416666666664,390.8718531957943,0.2728228138993704,96
2020-01-01,78992.69662921349,68056.62921348315,202.05056179775278,1051.6426966292136,405.25558428035157,0.5436451747934986,89
2020-02-01,82254.6875,75195.0,207.32031249999994,1208.1890624999999,406.4739780159509,0.3221086733627749,64
2020-03-01,80001.38888888889,74517.63888888889,208.84722222222217,1046.3513888888888,399.0965832780659,0.19709987879746546,72
2020-04-01,76805.72916666667,72034.89583333333,197.24583333333328,1229.6833333333334,399.3457561607859,0.07276396435078201,96
2020-05-01,82238.88888888889,74826.8253968254,213.73333333333332,1422.8761904761907,403.6600933260142,0.11979213978883481,63
2020-06-01,80079.66101694915,72848.30508474576,189.74406779661018,1616.7830508474576,431.220213804719,0.09985344706166785,59
2020-07-01,86913.22368421052,78188.44736842105,211.5631578947368,1503.5210526315789,424.22542089915737,0.156266518764899,76
2020-08-01,87946.375,77852.83333333333,210.63500000000005,1870.138333333333,432.2780349178386,0.212565299685715,120
2020-09-01,86017.09677419355,75600.0,208.75913978494623,1127.4806451612903,430.31462139379994,0.2886964894015151,93
2020-10-01,81375.6,70235.2,196.75759999999997,1592.6136000000006,429.0084822822579,0.36414811476670145,125
2020-11-01,82802.6,71880.88,195.4808,1270.5215999999998,435.5695320381812,0.21241735461564595,125
2020-12-01,90591.89814814815,74297.03703703704,209.77592592592606,1654.5888888888892,439.9899046801288,0.5139032787615915,108
2021-01-01,88666.98113207547,73400.45283018867,211.19716981132083,1070.380188679245,437.55148389274,0.3656556148177191,106
2021-02-01,90117.8947368421,73435.36842105263,213.01894736842115,1130.4684210526316,444.5638826863742,0.7785360890783305,95
2021-03-01,89770.0,74368.0,202.5813333333333,1652.8653333333336,458.82662619366124,0.24021922827486994,75
2021-04-01,97576.92307692308,78774.8717948718,206.4923076923078,1544.232478632479,483.56731437625075,0.3457202151974504,117
2021-05-01,94600.50505050505,69559.49494949495,202.07878787878792,1537.6707070707073,485.9980441732964,1.1907824545606354,99
2021-06-01,97452.55102040817,72641.5306122449,210.28775510204085,1582.0489795918365,486.8378627007252,1.3102506825973257,98
2021-07-01,100433.51648351649,75926.92307692308,205.46593406593408,1532.425274725275,503.42023598728315,0.5509782523288297,91
2021-08-01,98675.88235294117,72937.64705882352,197.81294117647056,1657.84,512.2964683445556,0.49837842759807377,85
2021-09-01,100684.8275862069,71306.20689655172,202.28620689655173,1271.4810344827586,519.725285850781,0.9838445052310058,58
2021-10-01,89496.62921348315,62311.79775280899,191.71123595505625,1525.6955056179775,483.92911972915033,1.031582228181011,89
2021-11-01,99266.29213483146,70528.87640449438,198.74719101123603,1431.7831460674158,524.0501701842452,0.6702709263117351,89
2021-12-01,102581.19266055046,74504.58715596331,203.75688073394497,1398.0009174311924,523.7417831157388,0.6252860284938636,109
2022-01-01,106072.78846153847,75916.44230769231,202.34615384615384,1345.3807692307694,538.4554160221137,0.8684817726131835,104
2022-02-01,108619.71830985915,79470.84507042254,215.9239436619718,1102.4352112676058,525.3930832809124,0.6512869966216,71
2022-03-01,106475.0,75564.6052631579,196.42763157894728,1126.3736842105263,577.3338872764356,0.8594724336242292,76
2022-04-01,115542.26666666666,79825.06666666667,202.53066666666672,1137.656,582.0776299799289,0.8317517557337769,75
2022-05-01,114147.69230769231,79075.23076923077,208.9876923076924,1252.2199999999996,578.7879439646772,1.230921707604688,65
2022-06-01,118203.109375,76016.5625,201.10156249999994,1655.4578124999998,599.5622491293811,1.944946177176871,64
