date,Reykjavík,Kópavogur,Garðabær,Hafnarfjörður,Mosfellsbær,"Eigendur, skuldlaust",Eigendur m. lán,"Leigjendur, alls",overdtryggt,verdtryggt,visitala_rvk_%,verdbolga_%
2008-06-01,0.4248729508756826,0.40533593272017265,0.484862211013099,0.38903821050878223,0.36933326138598505,14.191666666666666,66.15833333333333,19.691666666666666,18.5,6.3,-0.1,0.8406432748537807
2008-07-01,0.42475071962134603,0.4041666643568158,0.4833974662792331,0.3880233570042118,0.36871260897568203,14.350000000000001,65.85,19.85,18.5,6.3,0.8,0.8698803914461983
2008-08-01,0.42462848836700945,0.4029973959934589,0.4819327215453672,0.3870085034996414,0.3680919565653791,14.508333333333333,65.54166666666667,20.008333333333333,18.5,6.05,-0.3,0.8983111749910178
2008-09-01,0.42450625711267287,0.40182812763010206,0.48046797681150133,0.3859936499950709,0.36747130415507606,14.666666666666668,65.23333333333333,20.166666666666668,18.5,6.05,-0.2,1.2464387464387494
2008-10-01,0.4243840258583363,0.4006588592667452,0.47900323207763545,0.3849787964905005,0.3668506517447731,14.825000000000001,64.925,20.325,18.5,6.05,-0.2,3.0249736194160937
2008-11-01,0.4242617946039997,0.39948959090338837,0.4775384873437696,0.38396394298593006,0.3662299993344701,14.983333333333334,64.61666666666667,20.483333333333334,15.0,5.9,-0.3,1.843632639125992
2008-12-01,0.42413956334966313,0.3983203225400315,0.4760737426099037,0.3829490894813596,0.36560934692416713,15.141666666666667,64.30833333333334,20.641666666666666,21.0,5.9,-1.3,1.7096882333221377
2009-01-01,0.42401733209532655,0.3971510541766747,0.47460899787603783,0.38193423597678916,0.3649886945138641,15.3,64.0,20.8,21.0,5.9,-1.6,0.428477257745552
2009-02-01,0.42441223344307794,0.3971776418070913,0.4736282001342148,0.38194368471916257,0.3647865402582708,15.266666666666667,63.69166666666666,21.133333333333333,20.0,5.9,-0.6,1.247128322940605
2009-03-01,0.4248071347908294,0.3972042294375079,0.4726474023923918,0.381953133461536,0.3645843860026774,15.233333333333334,63.38333333333333,21.46666666666667,19.0,5.9,-3.8,0.1620745542949775
2009-04-01,0.42520203613858076,0.3972308170679245,0.47166660465056875,0.38196258220390933,0.36438223174708406,15.200000000000001,63.075,21.8,19.0,5.9,-2.6,0.8414239482200658
2009-05-01,0.42559693748633215,0.39725740469834114,0.4706858069087457,0.38197203094628274,0.3641800774914907,15.166666666666668,62.766666666666666,22.133333333333333,18.0,5.9,-0.7,1.4441591784338792
2009-06-01,0.4259918388340836,0.3972839923287578,0.46970500916692265,0.38198147968865614,0.36397792323589734,15.133333333333335,62.45833333333333,22.46666666666667,10.5,5.9,-0.4,1.8981335020563208
2009-07-01,0.426386740181835,0.3973105799591744,0.4687242114250996,0.38199092843102955,0.36377576898030395,15.100000000000001,62.15,22.8,10.5,5.8,0.3,0.5588326606643657
2009-08-01,0.42678164152958636,0.397337167589591,0.4677434136832766,0.38200037717340296,0.3635736147247106,15.066666666666666,61.84166666666667,23.133333333333333,10.5,5.8,0.8,0.6792219820932477
2009-09-01,0.4271765428773378,0.3973637552200076,0.4667626159414536,0.38200982591577637,0.3633714604691173,15.033333333333333,61.53333333333333,23.46666666666667,10.5,4.9,-0.1,0.8586323213737979
2009-10-01,0.4275714442250892,0.39739034285042424,0.4657818181996305,0.3820192746581498,0.3631693062135239,15.0,61.224999999999994,23.8,10.5,4.9,-0.1,1.094557616296754
2009-11-01,0.4279663455728406,0.3974169304808408,0.46480102045780747,0.38202872340052313,0.36296715195793056,14.966666666666667,60.916666666666664,24.133333333333333,10.5,4.9,-1.5,0.9624060150375868
2009-12-01,0.428361246920592,0.39744351811125744,0.46382022271598444,0.38203817214289654,0.36276499770233717,14.933333333333334,60.608333333333334,24.46666666666667,9.0,5.3,-2.2,0.6255585344057346
2010-01-01,0.4287561482683434,0.3974701057416741,0.4628394249741614,0.38204762088526995,0.36256284344674383,14.9,60.3,24.8,8.5,4.8,0.4,0.0296033155713359
2010-02-01,0.4286164987951188,0.397075539141549,0.4619524258064778,0.3818207256738166,0.36228061621282076,15.0,59.9,25.108333333333334,8.5,4.8,-0.4,1.331754957087905
2010-03-01,0.4284768493218942,0.396680972541424,0.4610654266387942,0.38159383046236317,0.36199838897889763,15.100000000000001,59.5,25.416666666666668,8.5,4.8,0.5,1.0514018691588856
2010-04-01,0.42833719984866964,0.39628640594129894,0.4601784274711106,0.3813669352509098,0.36171616174497456,15.200000000000001,59.099999999999994,25.725,8.5,4.8,-0.2,0.2601156069364174
2010-05-01,0.42819755037544505,0.3958918393411739,0.45929142830342695,0.38114004003945645,0.3614339345110515,15.3,58.699999999999996,26.033333333333335,8.5,4.8,1.9,0.2882675122513722
2010-06-01,0.42805790090222046,0.39549727274104884,0.4584044291357433,0.38091314482800304,0.36115170727712836,15.4,58.3,26.34166666666667,8.25,4.8,-0.7,-0.4599022707674538
2010-07-01,0.42791825142899587,0.3951027061409238,0.4575174299680597,0.3806862496165497,0.3608694800432053,15.5,57.9,26.65,8.25,4.8,-1.3,-0.7796708056598267
2010-08-01,0.4277786019557712,0.3947081395407987,0.45663043080037613,0.3804593544050963,0.3605872528092822,15.600000000000001,57.5,26.958333333333336,7.75,4.8,0.0,0.3783469150174579
2010-09-01,0.42763895248254663,0.39431357294067365,0.4557434316326925,0.3802324591936429,0.3603050255753591,15.700000000000001,57.1,27.266666666666666,7.75,4.8,0.4,0.0
2010-10-01,0.42749930300932204,0.3939190063405486,0.45485643246500884,0.38000556398218954,0.360022798341436,15.8,56.7,27.575,6.75,4.8,0.9,0.8118295158016764
2010-11-01,0.42735965353609745,0.39352443974042356,0.45396943329732525,0.3797786687707362,0.35974057110751295,15.900000000000002,56.3,27.883333333333333,6.3,4.8,-0.1,0.0862812769629073
2010-12-01,0.42722000406287286,0.3931298731402985,0.45308243412964166,0.37955177355928277,0.3594583438735898,16.0,55.9,28.191666666666666,5.75,4.7,-1.2,0.4310344827586299
2011-01-01,0.42708035458964827,0.39273530654017347,0.452195434961958,0.3793248783478294,0.35917611663966675,16.1,55.5,28.5,5.55,4.7,0.8,-0.9728183118741018
2011-02-01,0.42727524937602696,0.3926597170497443,0.4515889097124989,0.37889446628132695,0.3584406172728306,16.05,55.53333333333333,28.5,5.5,4.7,1.0,1.1557353366079104
2011-03-01,0.4274701441624056,0.3925841275593151,0.45098238446303973,0.3784640542148245,0.3577051179059944,16.0,55.56666666666666,28.5,5.25,4.7,0.4,1.0854041702370587
2011-04-01,0.42766503894878427,0.3925085380688859,0.45037585921358053,0.378033642148322,0.35696961853915826,15.950000000000001,55.6,28.5,5.25,4.7,0.7,0.6499011020062229
2011-05-01,0.4278599337351629,0.39243294857845673,0.4497693339641214,0.37760323008181956,0.35623411917232206,15.9,55.63333333333333,28.5,5.25,4.7,2.7,0.7299270072992803
2011-06-01,0.4280548285215416,0.39235735908802755,0.44916280871466224,0.3771728180153171,0.3554986198054859,15.850000000000001,55.666666666666664,28.5,5.25,4.3,0.5,0.5295429208472591
2011-07-01,0.4282497233079202,0.39228176959759836,0.44855628346520304,0.37674240594881464,0.35476312043864977,15.8,55.7,28.5,5.25,4.3,-0.1,-0.2217909620182978
2011-08-01,0.4284446180942989,0.3922061801071692,0.4479497582157439,0.3763119938823122,0.35402762107181357,15.75,55.733333333333334,28.5,5.25,4.3,0.3,0.3612114476243322
2011-09-01,0.4286395128806776,0.39213059061674,0.44734323296628475,0.3758815818158097,0.3532921217049774,15.700000000000001,55.766666666666666,28.5,5.25,4.3,1.3,0.7475083056478482
2011-10-01,0.4288344076670562,0.3920550011263108,0.4467367077168256,0.37545116974930726,0.3525566223381412,15.65,55.8,28.5,5.25,4.3,1.0,0.3022808463863713
2011-11-01,0.4290293024534349,0.3919794116358816,0.44613018246736647,0.3750207576828048,0.3518211229713051,15.6,55.83333333333333,28.5,5.4,3.9,0.0,-0.1643835616438438
2011-12-01,0.42922419723981353,0.39190382214545244,0.44552365721790727,0.37459034561630233,0.3510856236044689,15.55,55.86666666666667,28.5,5.25,3.9,0.9,0.3567508232711347
2012-01-01,0.4294190920261922,0.39182823265502326,0.4449171319684481,0.3741599335497999,0.35035012423763273,15.5,55.9,28.5,5.4,3.9,0.2,0.0546896363139204
2012-02-01,0.4291762894189641,0.39213255059295726,0.43821964509641387,0.37419885383913193,0.34990975690075865,15.533333333333333,55.975,28.40833333333333,5.4,3.9,-0.2,1.4211533205794158
2012-03-01,0.4289334868117359,0.39243686853089127,0.43152215822437956,0.374237774128464,0.34946938956388457,15.566666666666666,56.05,28.316666666666666,5.4,3.75,1.2,1.2934518997574695
2012-04-01,0.42869068420450773,0.3927411864688253,0.4248246713523453,0.37427669441779604,0.3490290222270105,15.6,56.125,28.225,5.4,3.75,-0.3,0.7448789571694592
2012-05-01,0.4284478815972796,0.3930455044067593,0.41812718448031105,0.3743156147071281,0.3485886548901364,15.633333333333333,56.199999999999996,28.133333333333333,5.65,3.75,0.3,-0.0792183786638478
2012-06-01,0.4282050789900514,0.3933498223446933,0.4114296976082768,0.37435453499646015,0.3481482875532623,15.666666666666666,56.275,28.041666666666664,5.65,3.75,1.5,0.6078224101479845
2012-07-01,0.42796227638282325,0.3936541402826273,0.40473221073624255,0.3743934552857922,0.3477079202163882,15.7,56.349999999999994,27.95,6.15,3.75,0.9,-0.9981612818492304
2012-08-01,0.4277194737755951,0.3939584582205613,0.39803472386420824,0.37443237557512427,0.3472675528795141,15.733333333333334,56.425,27.858333333333334,6.4,3.75,-0.2,-0.0795967100026384
2012-09-01,0.4274766711683669,0.3942627761584953,0.391337236992174,0.3744712958644563,0.34682718554264,15.766666666666667,56.5,27.766666666666666,6.4,3.75,0.7,0.982474774296338
2012-10-01,0.42723386856113876,0.3945670940964293,0.38463975012013973,0.3745102161537884,0.34638681820576595,15.8,56.574999999999996,27.674999999999997,6.4,3.75,0.9,0.4733105443071261
2012-11-01,0.4269910659539106,0.3948714120343633,0.3779422632481054,0.37454913644312043,0.34594645086889186,15.833333333333334,56.65,27.583333333333332,6.4,3.75,0.4,0.3663962313530389
2012-12-01,0.4267482633466824,0.39517572997229733,0.3712447763760712,0.3745880567324525,0.3455060835320178,15.866666666666667,56.724999999999994,27.491666666666667,6.4,3.75,0.4,-0.0521512385919131
2013-01-01,0.4265054607394543,0.39548004791023134,0.3645472895040369,0.37462697702178455,0.3450657161951437,15.9,56.8,27.4,6.75,3.75,-0.3,0.208713801200111
2013-02-01,0.42620282868643933,0.3954744523201717,0.36466317710883683,0.37393955329603196,0.3448869156949515,16.05,56.83333333333333,27.216666666666665,6.75,3.75,0.2,2.0307211663629143
2013-03-01,0.4259001966334244,0.3954688567301121,0.3647790647136368,0.37325212957027937,0.3447081151947593,16.2,56.86666666666667,27.03333333333333,6.75,3.5,0.0,0.1531002806838488
2013-04-01,0.4255975645804094,0.3954632611400525,0.3648949523184367,0.37256470584452683,0.34452931469456716,16.35,56.9,26.849999999999998,6.75,3.5,0.7,-0.1273885350318471
2013-05-01,0.4252949325273944,0.39545766554999284,0.36501083992323663,0.37187728211877424,0.34435051419437496,16.5,56.93333333333333,26.666666666666664,6.75,3.5,1.3,-0.1785714285714279
2013-06-01,0.42499230047437947,0.39545206995993326,0.3651267275280366,0.37118985839302165,0.34417171369418276,16.65,56.96666666666667,26.48333333333333,6.75,3.5,1.8,0.587784308714534
2013-07-01,0.4246896684213645,0.3954464743698736,0.3652426151328365,0.37050243466726906,0.3439929131939906,16.8,57.0,26.299999999999997,6.75,3.5,0.7,-0.6097560975609873
2013-08-01,0.42438703636834957,0.395440878779814,0.3653585027376364,0.3698150109415165,0.3438141126937984,16.95,57.03333333333333,26.116666666666667,6.75,3.5,-0.1,0.3578732106339632
2013-09-01,0.4240844043153346,0.3954352831897544,0.3654743903424364,0.3691275872157639,0.3436353121936062,17.1,57.06666666666667,25.933333333333334,6.75,3.5,0.9,0.4075394803871646
2013-10-01,0.4237817722623196,0.39542968759969477,0.3655902779472363,0.3684401634900113,0.343456511693414,17.25,57.1,25.75,6.75,3.5,1.6,-0.1268391679350555
2013-11-01,0.42347914020930466,0.39542409200963513,0.3657061655520362,0.36775273976425876,0.3432777111932218,17.4,57.13333333333333,25.566666666666666,6.75,3.5,0.3,0.2032004064008052
2013-12-01,0.4231765081562897,0.39541849641957555,0.3658220531568362,0.3670653160385062,0.34309891069302967,17.55,57.16666666666667,25.383333333333333,6.75,3.5,-0.5,0.3295310519645156
2014-01-01,0.42287387610327476,0.3954129008295159,0.3659379407616361,0.3663778923127536,0.34292011019283747,17.7,57.2,25.2,6.75,3.5,0.3,-1.0864072764022237
2014-02-01,0.42329023403078847,0.3950372411094836,0.3667860861419036,0.36609453282630217,0.3428918214402085,17.566666666666666,57.15833333333334,25.366666666666667,6.75,3.5,1.4,0.8684546615580935
2014-03-01,0.4237065919583021,0.3946615813894513,0.3676342315221711,0.3658111733398507,0.34286353268757963,17.433333333333334,57.11666666666667,25.53333333333333,6.75,3.5,2.2,0.2279057989364563
2014-04-01,0.4241229498858158,0.394285921669419,0.36848237690243857,0.3655278138533993,0.3428352439349507,17.3,57.075,25.7,6.75,3.5,0.7,0.050530570995444
2014-05-01,0.4245393078133295,0.39391026194938666,0.3693305222827061,0.36524445436694786,0.34280695518232174,17.166666666666668,57.03333333333334,25.866666666666667,6.75,3.5,-0.1,-0.0757575757575734
2014-06-01,0.4249556657408432,0.3935346022293543,0.3701786676629736,0.3649610948804964,0.34277866642969285,17.033333333333335,56.99166666666667,26.03333333333333,6.75,3.5,-0.8,0.4801617386909429
2014-07-01,0.42537202366835686,0.39315894250932204,0.3710268130432411,0.36467773539404497,0.3427503776770639,16.9,56.95,26.2,6.75,3.5,0.3,-0.2263581488933685
2014-08-01,0.4257883815958705,0.39278328278928976,0.3718749584235086,0.36439437590759355,0.34272208892443495,16.766666666666666,56.90833333333334,26.366666666666667,6.75,3.5,2.6,0.1764557600201666
2014-09-01,0.4262047395233842,0.3924076230692574,0.3727231038037761,0.3641110164211421,0.34269380017180606,16.633333333333333,56.86666666666667,26.53333333333333,6.75,3.5,0.1,-0.4277805737292417
2014-10-01,0.42662109745089793,0.3920319633492251,0.3735712491840436,0.36382765693469066,0.3426655114191771,16.5,56.825,26.7,6.75,3.5,0.0,0.0252716704574273
2014-11-01,0.4270374553784116,0.3916563036291928,0.37441939456431106,0.36354429744823924,0.34263722266654817,16.366666666666667,56.78333333333334,26.866666666666667,6.75,3.5,0.6,-0.606366851945439
2014-12-01,0.42745381330592525,0.3912806439091605,0.37526753994457857,0.36326093796178777,0.3426089339139193,16.233333333333334,56.74166666666667,27.03333333333333,6.5,3.5,2.0,0.2287747839349263
2015-01-01,0.42787017123343896,0.39090498418912817,0.37611568532484607,0.36297757847533635,0.34258064516129033,16.1,56.7,27.2,6.5,3.5,1.0,-1.2934313974131473
2015-02-01,0.42793755298445496,0.3904448783498955,0.3759101716279549,0.36285053435753256,0.34346832317719767,16.125,56.708333333333336,27.175,6.0,3.65,1.8,0.5652620760534299
2015-03-01,0.428004934735471,0.3899847725106629,0.37570465793106383,0.3627234902397287,0.34435600119310494,16.150000000000002,56.71666666666667,27.15,6.0,3.65,0.3,1.0219724067450198
2015-04-01,0.428072316486487,0.3895246666714302,0.3754991442341727,0.36259644612192493,0.3452436792090123,16.175,56.725,27.125,6.0,3.65,-0.2,0.0505816894284416
2015-05-01,0.42813969823750303,0.38906456083219754,0.3752936305372816,0.36246940200412114,0.34613135722491956,16.2,56.733333333333334,27.099999999999998,6.0,3.65,1.1,0.3033367037411416
2015-06-01,0.4282070799885191,0.38860445499296487,0.37508811684039045,0.36234235788631736,0.3470190352408269,16.225,56.74166666666667,27.075,6.0,3.65,0.0,0.3528225806451512
2015-07-01,0.4282744617395351,0.3881443491537322,0.3748826031434993,0.36221531376851357,0.34790671325673417,16.25,56.75,27.049999999999997,6.0,3.65,0.9,0.0251130085384243
2015-08-01,0.4283418434905511,0.3876842433144996,0.3746770894466082,0.3620882696507097,0.3487943912726415,16.275,56.75833333333333,27.025,6.1,3.65,0.2,0.5021340697966448
2015-09-01,0.42840922524156716,0.3872241374752669,0.37447157574971707,0.36196122553290594,0.34968206928854884,16.3,56.766666666666666,27.0,6.1,3.65,1.2,-0.6245316012990276
