,date,fjöldi_kaupsamninga,auglyst_serbyli,auglyst_fjolbyli,solutimi,Verðtryggð lán,erlend_lan,Óverðtryggð lán,overdtryggt,verdtryggt,visitala_rvk_%,verdbolga_%,Reykjavík,Kópavogur,Garðabær,Hafnarfjörður,Mosfellsbær,"Eigendur, skuldlaust",Eigendur m. lán,"Leigjendur, alls"
54,2010-10-01,251.41,0.98,2.93,15.54,87.86,11.316666666666666,5.826666666666667,6.75,4.8,0.9,0.8118295158016764,0.427499303009322,0.3939190063405486,0.4548564324650088,0.3800055639821895,0.360022798341436,15.8,56.7,27.575
55,2010-11-01,251.55,0.99,2.88,15.4,87.81666666666668,10.99111111111111,5.924444444444445,6.3,4.8,-0.1,0.0862812769629073,0.4273596535360974,0.3935244397404235,0.4539694332973252,0.3797786687707362,0.3597405711075129,15.900000000000002,56.3,27.883333333333333
56,2010-12-01,307.85,1.0,2.83,12.45,87.77333333333334,10.665555555555555,6.022222222222222,5.75,4.7,-1.2,0.4310344827586299,0.4272200040628728,0.3931298731402985,0.4530824341296416,0.3795517735592827,0.3594583438735898,16.0,55.9,28.191666666666663
57,2011-01-01,313.34,1.0,2.76,12.01,87.73,10.34,6.12,5.55,4.7,0.8,-0.9728183118741018,0.4270803545896482,0.3927353065401734,0.452195434961958,0.3793248783478294,0.3591761166396667,16.1,55.5,28.5
58,2011-02-01,306.74,1.0,2.71,12.07,88.39,6.58,7.66,5.5,4.7,1.0,1.1557353366079104,0.4272752493760269,0.3926597170497443,0.4515889097124989,0.3788944662813269,0.3584406172728306,16.05,55.53333333333333,28.5
59,2011-03-01,380.43,0.98,2.57,9.32,87.4,4.74,9.06,5.25,4.7,0.4,1.0854041702370587,0.4274701441624056,0.3925841275593151,0.4509823844630397,0.3784640542148245,0.3577051179059944,16.0,55.56666666666666,28.5
60,2011-04-01,388.74,0.98,2.5,8.94,85.08,3.83,11.7,5.25,4.7,0.7,0.6499011020062229,0.4276650389487842,0.3925085380688859,0.4503758592135805,0.378033642148322,0.3569696185391582,15.95,55.6,28.5
61,2011-05-01,374.02,0.97,2.41,9.05,84.9511111111111,3.7744444444444447,11.755555555555555,5.25,4.7,2.7,0.7299270072992803,0.4278599337351629,0.3924329485784567,0.4497693339641214,0.3776032300818195,0.356234119172322,15.9,55.63333333333333,28.5
62,2011-06-01,375.77,0.96,2.36,8.83,84.82222222222222,3.718888888888889,11.81111111111111,5.25,4.3,0.5,0.5295429208472591,0.4280548285215416,0.3923573590880275,0.4491628087146622,0.3771728180153171,0.3554986198054859,15.85,55.66666666666666,28.5
63,2011-07-01,381.8,0.96,2.26,8.44,84.69333333333333,3.6633333333333336,11.866666666666665,5.25,4.3,-0.1,-0.2217909620182978,0.4282497233079202,0.3922817695975983,0.448556283465203,0.3767424059488146,0.3547631204386497,15.8,55.7,28.5
64,2011-08-01,410.05,0.95,2.17,7.6,84.56444444444445,3.6077777777777778,11.92222222222222,5.25,4.3,0.3,0.3612114476243322,0.4284446180942989,0.3922061801071692,0.4479497582157439,0.3763119938823122,0.3540276210718135,15.75,55.73333333333333,28.5
65,2011-09-01,361.16,0.95,2.07,8.36,84.43555555555555,3.5522222222222224,11.977777777777778,5.25,4.3,1.3,0.7475083056478482,0.4286395128806776,0.39213059061674,0.4473432329662847,0.3758815818158097,0.3532921217049774,15.7,55.766666666666666,28.5
66,2011-10-01,339.97,0.95,1.99,8.66,84.30666666666667,3.4966666666666666,12.033333333333333,5.25,4.3,1.0,0.3022808463863713,0.4288344076670562,0.3920550011263108,0.4467367077168256,0.3754511697493072,0.3525566223381412,15.65,55.8,28.5
67,2011-11-01,383.0,0.96,1.99,7.7,84.17777777777778,3.4411111111111112,12.088888888888889,5.4,3.9,0.0,-0.1643835616438438,0.4290293024534349,0.3919794116358816,0.4461301824673664,0.3750207576828048,0.3518211229713051,15.6,55.83333333333333,28.5
68,2011-12-01,394.25,0.96,1.99,7.48,84.0488888888889,3.3855555555555554,12.144444444444444,5.25,3.9,0.9,0.3567508232711347,0.4292241972398135,0.3919038221454524,0.4455236572179072,0.3745903456163023,0.3510856236044689,15.55,55.86666666666667,28.5
69,2012-01-01,433.24,0.92,1.99,6.72,83.92,3.33,12.2,5.4,3.9,0.2,0.0546896363139204,0.4294190920261922,0.3918282326550232,0.4449171319684481,0.3741599335497999,0.3503501242376327,15.5,55.9,28.5
70,2012-02-01,401.09,0.9,1.99,7.21,83.91,3.43,11.85,5.4,3.9,-0.2,1.4211533205794158,0.4291762894189641,0.3921325505929572,0.4382196450964138,0.3741988538391319,0.3499097569007586,15.533333333333331,55.975,28.40833333333333
71,2012-03-01,368.65,0.91,1.98,7.85,82.2,3.08,12.45,5.4,3.75,1.2,1.2934518997574695,0.4289334868117359,0.3924368685308912,0.4315221582243795,0.374237774128464,0.3494693895638845,15.566666666666666,56.05,28.316666666666663
72,2012-04-01,397.73,0.91,1.89,7.04,82.48,2.69,12.31,5.4,3.75,-0.3,0.7448789571694592,0.4286906842045077,0.3927411864688253,0.4248246713523453,0.374276694417796,0.3490290222270105,15.6,56.125,28.225
